Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10002808,2020-08-21 00:02:11,2019-08-20 14:40:50,3818596,1153215992,3818596,302,494,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002808/SRR10002808.lite.1,SRX6741744,SL335678,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292591,SAMN12606574,simple,655179,air metagenome,gCSD17-OSL-AS19,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,F8537BE0B751D2E13582AC93F5A1EC60,9C68196C497A0515FF5C000AFF63A30F
SRR10002809,2020-08-21 00:02:11,2019-08-20 14:40:57,3919975,1183832450,3919975,302,506,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002809/SRR10002809.lite.1,SRX6741743,SL335679,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292590,SAMN12606575,simple,655179,air metagenome,gCSD17-OSL-AS20,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,9CE27E54C6BC6E3BBD55291CEE64247F,4194D84615D8A3F381CCA92D45EB878E
SRR10002775,2020-08-21 00:02:12,2019-08-20 14:39:02,5759628,1739407656,5759628,302,652,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002775/SRR10002775.lite.1,SRX6741777,SL311019,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292624,SAMN12606560,simple,655179,air metagenome,gCSD17-OSL-AS5,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,54496DE0F728A8C7578FCEEFE022C420,B12D688953E8E43EF967BADF8B5E18FC
SRR10002811,2020-08-21 00:02:11,2019-08-20 14:41:56,2961826,894471452,2961826,302,378,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002811/SRR10002811.lite.1,SRX6741741,SL335718,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292588,SAMN12606614,simple,655179,air metagenome,gCSD17-OSL-AS59,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,2E6F119820E67647C71EAAF0D398174C,2D5C24D43C061E52B52E94A27CFBFD74
SRR10002835,2020-08-21 00:02:10,2019-08-20 14:43:46,6458398,1950436196,6458398,302,852,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002835/SRR10002835.lite.1,SRX6741717,SL335750,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292564,SAMN12606636,simple,655179,air metagenome,gCSD17-DEN-AS09,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C0962AE4AC2FBB3F41FEE5D2BDC5F620,338F0F2980C618E0A696F55C35434E7B
SRR10002834,2020-08-21 00:02:10,2019-08-20 14:42:34,4171708,1259855816,4171708,302,565,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002834/SRR10002834.lite.1,SRX6741718,SL335751,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292565,SAMN12606637,simple,655179,air metagenome,gCSD17-DEN-AS10,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,F2EDE8476554006BD5BF10FBEAAA1085,4337BCDE29D7BB4C7325446BF0FE9E00
SRR10002837,2020-08-21 00:02:10,2019-08-20 14:42:22,4230412,1277584424,4230412,302,558,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002837/SRR10002837.lite.1,SRX6741715,SL335752,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292562,SAMN12606638,simple,655179,air metagenome,gCSD17-DEN-AS11,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,B0F66678EF9616911092066E75256EFB,D0192AA3660B9D410B5E6802707C06B4
SRR10002836,2020-08-21 00:02:10,2019-08-20 14:44:22,5321762,1607172124,5321762,302,683,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002836/SRR10002836.lite.1,SRX6741716,SL335753,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292563,SAMN12606639,simple,655179,air metagenome,gCSD17-DEN-AS12,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,4CE07F438BF8CB4B2FCC12EEDC575079,F38239BC0D2C1A02DC156BA8C7D37CC3
SRR10002859,2020-08-21 00:02:09,2019-08-20 14:44:00,3188647,962971394,3188647,302,415,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002859/SRR10002859.lite.1,SRX6741693,SL335763,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292540,SAMN12606649,simple,655179,air metagenome,gCSD17-DEN-AS22,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,DFF521004BFFAA92F1E9573F51A48A36,AC41D4E80323226A13A0255AF4E36C28
SRR10002873,2020-08-21 00:02:09,2019-08-20 14:45:36,3356792,1013751184,3356792,302,415,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002873/SRR10002873.lite.1,SRX6741679,SL335766,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292526,SAMN12606652,simple,655179,air metagenome,gCSD17-DEN-AS25,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,7359B287DE236559FDC5A93D1E56C32D,DCD7C048409B585FEFCF736D12FFB94B
SRR10002871,2020-08-21 00:02:09,2019-08-20 14:44:14,3226648,974447696,3226648,302,417,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002871/SRR10002871.lite.1,SRX6741681,SL335768,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292528,SAMN12606654,simple,655179,air metagenome,gCSD17-DEN-AS27,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,FAD5F50BB6A5B26D68ACD57913830A2A,3D8FF3913260A7AE226299B78B0D309B
SRR10002872,2020-08-21 00:02:09,2019-08-20 14:46:06,3722832,1124295264,3722832,302,483,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002872/SRR10002872.lite.1,SRX6741680,SL335769,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292527,SAMN12606655,simple,655179,air metagenome,gCSD17-DEN-AS28,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,06D6D3FC65BCB45E92361619F35019D4,939C723578A795B464523EBB6F85456C
SRR10002840,2020-08-21 00:02:10,2019-08-20 14:43:08,5078480,1533700960,5078480,302,580,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002840/SRR10002840.lite.1,SRX6741712,SL310935,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292559,SAMN12606760,simple,655179,air metagenome,gCSD17-HKG-AS1,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,CDF4E6C4051D12029555B40C29D9C5B1,415BA14CFFA68F41E43291A6A4DA735E
SRR10002870,2020-08-21 00:02:09,2019-08-20 14:45:21,5590448,1688315296,5590448,302,606,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002870/SRR10002870.lite.1,SRX6741682,SL310946,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292529,SAMN12606771,simple,655179,air metagenome,gCSD17-HKG-AS12,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,8887256D727CF92E7EDE82CC8534AF97,F55B521ACB6CAB41F32BF8C0770CFC2D
SRR10002841,2020-08-21 00:02:10,2019-08-20 14:43:42,6013107,1815958314,6013107,302,663,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002841/SRR10002841.lite.1,SRX6741711,SL310936,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292558,SAMN12606761,simple,655179,air metagenome,gCSD17-HKG-AS2,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,A6CEA5D9BA06DC19F53DAD4D29578099,57986FBDECB918B02A64703E421BA616
SRR10002838,2020-08-21 00:02:10,2019-08-20 14:42:55,4853592,1465784784,4853592,302,536,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002838/SRR10002838.lite.1,SRX6741714,SL310937,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292561,SAMN12606762,simple,655179,air metagenome,gCSD17-HKG-AS3,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,8465BDF7CDA23BE7D44BFD8C1328CCA2,4BA9987472743985FED305777FE695F7
SRR10002839,2020-08-21 00:02:10,2019-08-20 14:43:14,4091806,1235725412,4091806,302,458,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002839/SRR10002839.lite.1,SRX6741713,SL310938,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292560,SAMN12606763,simple,655179,air metagenome,gCSD17-HKG-AS4,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,AEB5A24AAC195ED27CD2FBCEC2E09594,AF2BE83C0B96F9F24E69DA59A60535FC
SRR10002846,2020-08-21 00:02:09,2019-08-20 14:42:49,4478512,1352510624,4478512,302,486,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002846/SRR10002846.lite.1,SRX6741706,SL310939,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292553,SAMN12606764,simple,655179,air metagenome,gCSD17-HKG-AS5,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,1A271D9ADD04869F75F085BDEA33A9B3,1C8259846FA30AB79AB23793DC9B154E
SRR10002858,2020-08-21 00:02:09,2019-08-20 14:44:20,3548443,1071629786,3548443,302,401,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002858/SRR10002858.lite.1,SRX6741694,SL310986,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292541,SAMN12606811,simple,655179,air metagenome,gCSD17-HKG-AS52,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,4876880A2F605F4A246499B020CCA737,3A9DF860473FC30196656104839ACD60
SRR10002847,2020-08-21 00:02:09,2019-08-20 14:42:31,4063924,1227305048,4063924,302,437,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002847/SRR10002847.lite.1,SRX6741705,SL310940,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292552,SAMN12606765,simple,655179,air metagenome,gCSD17-HKG-AS6,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,A29AE19610A4601E2F13CF6E8D27533A,F50A2C7117B09A8726F426E2BDDFCE02
SRR10002868,2020-08-21 00:02:09,2019-08-20 14:45:14,4521457,1365480014,4521457,302,582,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002868/SRR10002868.lite.1,SRX6741684,SL342371,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292531,SAMN12606666,simple,655179,air metagenome,gCSD17-NYC-AS09,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,CAD035638DB7F9EBB09951541D976781,1DF19E08D27B30F4C70A240473F25C4D
SRR10002869,2020-08-21 00:02:09,2019-08-20 14:45:23,4528060,1367474120,4528060,302,580,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002869/SRR10002869.lite.1,SRX6741683,SL342372,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292530,SAMN12606667,simple,655179,air metagenome,gCSD17-NYC-AS10,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,CD7314C352E1B01B78B6BAF7C11E18C6,C5637E66EE69EBB95B9144F4DC999EEB
SRR10002866,2020-08-21 00:02:09,2019-08-20 14:45:37,3478794,1050595788,3478794,302,448,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002866/SRR10002866.lite.1,SRX6741686,SL342373,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292533,SAMN12606668,simple,655179,air metagenome,gCSD17-NYC-AS11,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,71FF4606ABA0FD97A7474B5DE9C94F03,AC1FE51E19B6053770A3E093DD0CE544
SRR10002867,2020-08-21 00:02:09,2019-08-20 14:44:38,3503672,1058108944,3503672,302,455,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002867/SRR10002867.lite.1,SRX6741685,SL342374,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292532,SAMN12606669,simple,655179,air metagenome,gCSD17-NYC-AS12,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,965DAD97083B997A95D71868EE573E25,85DED57899CB2B137183F4CA4C4510CA
SRR10002864,2020-08-21 00:02:09,2019-08-20 14:46:20,6993836,2112138472,6993836,302,890,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002864/SRR10002864.lite.1,SRX6741688,SL342375,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292535,SAMN12606670,simple,655179,air metagenome,gCSD17-NYC-AS13,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,223A39B977ACC5939CEEA4C2295832DE,69245B234ED9E3F0BEFF969EEAF2189B
SRR10002865,2020-08-21 00:02:09,2019-08-20 14:45:23,5208486,1572962772,5208486,302,665,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002865/SRR10002865.lite.1,SRX6741687,SL342376,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292534,SAMN12606671,simple,655179,air metagenome,gCSD17-NYC-AS14,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,A4C6A03EC963982B89ACB12F8F307FDA,F461CDD9C21B4722B936E652F14203A9
SRR10002862,2020-08-21 00:02:09,2019-08-20 14:46:33,7826120,2363488240,7826120,302,1012,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002862/SRR10002862.lite.1,SRX6741690,SL342377,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292537,SAMN12606672,simple,655179,air metagenome,gCSD17-NYC-AS15,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,E477D5FAA717C373818BBDBCE6A98E08,7F7C8649D44B2C45010FA9340995930C
SRR10002863,2020-08-21 00:02:09,2019-08-20 14:46:12,5163578,1559400556,5163578,302,669,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002863/SRR10002863.lite.1,SRX6741689,SL342378,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292536,SAMN12606673,simple,655179,air metagenome,gCSD17-NYC-AS16,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,62CF620FDD1A23AAF0BD041FEA064DF1,B0FF540FCD1BE72C8F50A321AB1A0B55
SRR10002860,2020-08-21 00:02:09,2019-08-20 14:44:40,5348370,1615207740,5348370,302,683,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002860/SRR10002860.lite.1,SRX6741692,SL342379,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292539,SAMN12606674,simple,655179,air metagenome,gCSD17-NYC-AS17,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,FFE78D4600BD88801CB913A8D5829A61,B0BDC99FCBDA2D1BB3A78A6A72F31373
SRR10002861,2020-08-21 00:02:09,2019-08-20 14:45:11,5385168,1626320736,5385168,302,689,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002861/SRR10002861.lite.1,SRX6741691,SL342380,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292538,SAMN12606675,simple,655179,air metagenome,gCSD17-NYC-AS18,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,F9ABC0F35AE85BF4AB3D03560EF012AE,0A4CC1BC5509BDF6CDC65D6715A9655E
SRR10002851,2020-08-21 00:02:09,2019-08-20 14:44:18,4551673,1374605246,4551673,302,604,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002851/SRR10002851.lite.1,SRX6741701,SL335720,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292548,SAMN12606616,simple,655179,air metagenome,gCSD17-OSL-AS61,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,D0033DAEF7F6E223AC20D47098590665,6ABB0C6B533400A67CE88C9C271B9F7B
SRR10002850,2020-08-21 00:02:09,2019-08-20 14:42:29,2635578,795944556,2635578,302,346,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002850/SRR10002850.lite.1,SRX6741702,SL335721,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292549,SAMN12606617,simple,655179,air metagenome,gCSD17-OSL-AS62,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,3FB700C7C2494E5F02F165702E206F5E,3476E599B885B600405D998237A30BF0
SRR10002849,2020-08-21 00:02:09,2019-08-20 14:42:33,3516786,1062069372,3516786,302,458,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002849/SRR10002849.lite.1,SRX6741703,SL335722,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292550,SAMN12606618,simple,655179,air metagenome,gCSD17-OSL-AS63,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,63A8CFD9D61FE15AFE1C277FA06646D1,05429E023DBD5DE13A6DF946AF94DB37
SRR10002848,2020-08-21 00:02:09,2019-08-20 14:42:48,4920635,1486031770,4920635,302,636,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002848/SRR10002848.lite.1,SRX6741704,SL335723,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292551,SAMN12606619,simple,655179,air metagenome,gCSD17-OSL-AS64,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,750398142E43CC0B01CAD71DE3E24BAC,1FB05D14682B8F0543C2F256AB227089
SRR10002855,2020-08-21 00:02:09,2019-08-20 14:43:37,4167195,1258492890,4167195,302,542,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002855/SRR10002855.lite.1,SRX6741697,SL335724,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292544,SAMN12606620,simple,655179,air metagenome,gCSD17-OSL-AS65,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,BD3493F9D5FE346A11D5BC5FDA3BECD9,181D542B80015CD4C21157C5B2452F98
SRR10002854,2020-08-21 00:02:09,2019-08-20 14:43:35,4223095,1275374690,4223095,302,568,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002854/SRR10002854.lite.1,SRX6741698,SL335725,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292545,SAMN12606621,simple,655179,air metagenome,gCSD17-OSL-AS66,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,EBA8419D70C2691AC4A104676424534E,5A3C8FEF3B736F17FAB873127C6CE8CA
SRR10002853,2020-08-21 00:02:09,2019-08-20 14:43:44,4691367,1416792834,4691367,302,613,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002853/SRR10002853.lite.1,SRX6741699,SL335726,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292546,SAMN12606622,simple,655179,air metagenome,gCSD17-OSL-AS67,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,28BF4EF265B1DE8E68DCE6DCC6D3CD26,53D27CED3739E28D5719FDA9E5425356
SRR10002852,2020-08-21 00:02:09,2019-08-20 14:45:29,4552661,1374903622,4552661,302,592,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002852/SRR10002852.lite.1,SRX6741700,SL335727,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292547,SAMN12606623,simple,655179,air metagenome,gCSD17-OSL-AS68,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,5064EF23A581AFEF83C6D6EC3C959B6D,8ABE0FDAF7645EA456639E04418F0637
SRR10002857,2020-08-21 00:02:09,2019-08-20 14:44:25,4246963,1282582826,4246963,302,554,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002857/SRR10002857.lite.1,SRX6741695,SL335728,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292542,SAMN12606624,simple,655179,air metagenome,gCSD17-OSL-AS69,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,68F155917AF7D5196B976A8DB3B8B23A,1275F3884A719188CC829725EB9D3F1E
